scenario,realization,save_path,n,request_failure_pct,service_delay_pct,avg_wait_min,elapsed_min
BCt100D_sup0.9,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/BCt100D_sup0.9_r7/simulation_1,4676,7.057,9.802,14.066,0.8
BCt100D_sup0.8,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/BCt100D_sup0.8_r7/simulation_1,4676,11.591,13.716,16.038,0.7
base_sup0.8,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/base_sup0.8_r7/simulation_1,6035,40.597,40.781,28.325,0.8
base_dm0.9,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/base_dm0.9_r7/simulation_1,5430,15.783,21.933,20.266,0.9
BCt100D_dm0.9,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/BCt100D_dm0.9_r7/simulation_1,4202,1.904,3.518,10.48,0.8
BCt100D_dm1.1,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/BCt100D_dm1.1_r7/simulation_1,5115,6.569,7.742,13.013,0.8
base_dm1.1,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/base_dm1.1_r7/simulation_1,6630,31.75,37.392,26.793,0.9
base_dm1.2,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/base_dm1.2_r7/simulation_1,7224,37.528,38.356,27.542,1.0
BCt100D_dm1.2,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/BCt100D_dm1.2_r7/simulation_1,5558,9.194,9.808,14.278,1.0
BCt100D_sup0.8,6,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/BCt100D_sup0.8_r6/simulation_2,4600,10.413,12.157,15.354,0.8
BCt100D_dmsurge,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/BCt100D_dmsurge_r7/simulation_2,4997,9.606,7.306,12.658,0.9
BCt100D_T35,3,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/BCt100D_T35_r3/simulation_2,4712,2.907,8.175,12.866,1.0
base_dmsurge,1,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/base_dmsurge_r1/simulation_2,6451,30.739,36.504,26.625,1.1
F644_dm0.9,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F644_dm0.9_r7/simulation_1,5430,13.389,18.775,18.251,0.9
F644_dm1.1,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F644_dm1.1_r7/simulation_1,6630,26.425,31.529,24.572,1.0
F674_dm0.9,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F674_dm0.9_r7/simulation_1,5430,11.621,16.608,17.149,1.0
F644_dm1.2,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F644_dm1.2_r7/simulation_1,7224,34.247,38.442,27.339,1.1
F674_dm1.1,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F674_dm1.1_r7/simulation_1,6630,22.262,26.834,22.441,1.0
F705_dm0.9,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F705_dm0.9_r7/simulation_1,5430,10.166,14.514,16.163,1.0
F674_dm1.2,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F674_dm1.2_r7/simulation_1,7224,30.772,35.753,26.191,1.1
F705_dm1.1,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F705_dm1.1_r7/simulation_1,6630,19.367,24.448,21.424,1.0
F705_dm1.2,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F705_dm1.2_r7/simulation_1,7224,26.523,30.897,24.396,1.0
F736_dm0.9,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F736_dm0.9_r7/simulation_1,5430,8.085,13.604,15.567,1.0
F736_dm1.1,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F736_dm1.1_r7/simulation_1,6630,16.199,22.246,20.173,1.1
F736_dm1.2,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F736_dm1.2_r7/simulation_1,7224,21.332,24.987,21.671,1.1
F766_dm0.9,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F766_dm0.9_r7/simulation_1,5430,6.427,11.75,14.832,0.9
F766_dm1.1,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F766_dm1.1_r7/simulation_1,6630,13.786,18.614,18.11,1.1
F797_dm0.9,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F797_dm0.9_r7/simulation_1,5430,5.249,10.146,13.999,1.0
F766_dm1.2,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F766_dm1.2_r7/simulation_1,7224,18.605,23.435,20.909,1.1
F797_dm1.1,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F797_dm1.1_r7/simulation_1,6630,12.278,15.801,16.782,1.1
F782_dm0.9,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F782_dm0.9_r7/simulation_1,5430,5.783,11.2,14.415,1.0
F797_dm1.2,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F797_dm1.2_r7/simulation_1,7224,15.961,20.441,19.312,1.1
F782_dm1.1,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F782_dm1.1_r7/simulation_1,6630,12.881,17.226,17.461,1.1
F782_dm1.2,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F782_dm1.2_r7/simulation_1,7224,17.276,22.674,20.749,1.2
F870_dm0.9,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F870_dm0.9_r7/simulation_1,5430,3.094,5.188,11.199,1.0
F870_dm1.1,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F870_dm1.1_r7/simulation_1,6630,8.763,12.862,14.915,1.1
F870_dm1.2,7,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F870_dm1.2_r7/simulation_1,7224,11.836,14.68,16.357,1.2
base_T20,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/base_T20_r8/simulation_1,5958,22.356,26.935,22.8,0.9
BCt100D_T20,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/BCt100D_T20_r8/simulation_1,4533,3.574,3.706,10.825,0.9
base_T25,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/base_T25_r8/simulation_1,5958,23.347,31.18,24.416,0.9
BCt100D_T25,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/BCt100D_T25_r8/simulation_1,4533,3.53,3.773,10.79,0.9
base_T35,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/base_T35_r8/simulation_1,5958,25.361,37.576,27.267,1.0
BCt100D_T35,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/BCt100D_T35_r8/simulation_1,4533,3.397,4.019,10.867,0.9
BCt100D_T40,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/BCt100D_T40_r8/simulation_1,4533,3.177,4.58,11.102,0.9
base_T40,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/base_T40_r8/simulation_1,5958,25.21,38.532,27.513,1.1
BCt100D_dw5,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/BCt100D_dw5_r8/simulation_1,4533,1.346,2.862,9.683,1.0
base_dw5,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/base_dw5_r8/simulation_1,5958,11.866,14.226,16.101,1.1
BCt100D_dw15,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/BCt100D_dw15_r8/simulation_1,4533,6.861,7.745,13.081,0.8
base_dw15,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/base_dw15_r8/simulation_1,5958,33.568,38.151,27.122,1.0
base_sup0.9,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/base_sup0.9_r8/simulation_1,5958,33.954,40.483,28.111,0.9
BCt100D_sup0.9,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/BCt100D_sup0.9_r8/simulation_1,4533,6.53,7.198,12.769,0.8
BCt100D_sup0.8,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/BCt100D_sup0.8_r8/simulation_1,4533,10.699,10.005,14.693,0.7
base_sup0.8,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/base_sup0.8_r8/simulation_1,5958,41.44,41.244,28.81,0.8
BCt100D_dm0.9,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/BCt100D_dm0.9_r8/simulation_1,4074,1.915,3.478,10.26,0.9
base_dm0.9,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/base_dm0.9_r8/simulation_1,5361,14.27,19.93,19.015,1.0
base_dm1.1,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/base_dm1.1_r8/simulation_1,6545,31.826,39.13,27.725,1.0
BCt100D_dm1.1,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/BCt100D_dm1.1_r8/simulation_1,4974,5.79,6.594,12.32,1.0
base_dm1.2,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/base_dm1.2_r8/simulation_1,7131,37.106,39.242,27.485,1.0
BCt100D_dm1.2,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/BCt100D_dm1.2_r8/simulation_1,5414,8.589,6.749,12.693,0.9
BCt100D_dmsurge,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/BCt100D_dmsurge_r8/simulation_1,4877,8.899,6.077,11.815,0.9
base_dmsurge,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/base_dmsurge_r8/simulation_1,6403,30.704,38.359,27.483,0.9
F644_dm0.9,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F644_dm0.9_r8/simulation_1,5361,12.143,15.711,16.713,0.9
F644_dm1.1,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F644_dm1.1_r8/simulation_1,6545,28.312,38.384,27.303,1.0
F644_dm1.2,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F644_dm1.2_r8/simulation_1,7131,33.305,37.258,26.986,1.0
F674_dm0.9,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F674_dm0.9_r8/simulation_1,5361,10.707,13.808,15.648,0.9
F674_dm1.1,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F674_dm1.1_r8/simulation_1,6545,23.927,34.284,25.832,1.0
F705_dm0.9,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F705_dm0.9_r8/simulation_1,5361,9.028,12.959,15.32,0.9
F674_dm1.2,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F674_dm1.2_r8/simulation_1,7131,30.431,36.646,26.731,1.1
F705_dm1.1,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F705_dm1.1_r8/simulation_1,6545,18.457,26.569,22.482,1.0
F705_dm1.2,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F705_dm1.2_r8/simulation_1,7131,27.359,35.656,26.35,1.0
F736_dm0.9,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F736_dm0.9_r8/simulation_1,5361,6.883,11.839,14.601,1.0
F736_dm1.1,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F736_dm1.1_r8/simulation_1,6545,14.515,18.141,18.204,1.0
F736_dm1.2,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F736_dm1.2_r8/simulation_1,7131,22.157,28.932,23.579,1.1
F766_dm0.9,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F766_dm0.9_r8/simulation_1,5361,5.652,10.735,13.826,1.0
F766_dm1.1,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F766_dm1.1_r8/simulation_1,6545,12.697,14.473,16.183,1.1
F766_dm1.2,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F766_dm1.2_r8/simulation_1,7131,17.571,24.702,21.559,1.1
F797_dm0.9,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F797_dm0.9_r8/simulation_1,5361,4.775,8.149,12.756,1.0
F797_dm1.1,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F797_dm1.1_r8/simulation_1,6545,11.413,13.16,15.634,1.1
F797_dm1.2,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F797_dm1.2_r8/simulation_1,7131,14.781,18.809,18.632,1.1
F782_dm0.9,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F782_dm0.9_r8/simulation_1,5361,5.111,9.711,13.572,1.0
F782_dm1.1,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F782_dm1.1_r8/simulation_1,6545,12.131,13.459,15.672,1.0
F782_dm1.2,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F782_dm1.2_r8/simulation_1,7131,16.407,19.946,19.294,1.1
F870_dm0.9,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F870_dm0.9_r8/simulation_1,5361,3.078,5.562,11.058,1.0
F870_dm1.1,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F870_dm1.1_r8/simulation_1,6545,7.548,11.122,14.278,1.0
F870_dm1.2,8,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/F870_dm1.2_r8/simulation_1,7131,10.924,12.138,14.988,1.1
BCt100D_T20,9,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/BCt100D_T20_r9/simulation_1,4504,3.908,5.106,11.226,0.8
base_T20,9,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/base_T20_r9/simulation_1,5873,21.148,28.136,23.143,0.9
base_T25,9,/private/tmp/claude-501/-Users-jihoyeo-Library-CloudStorage-OneDrive----research--------paper-TR-A/bb969a78-2e8a-4095-bd20-aedfac7c4300/scratchpad/campaign_fast/simul_result/base_T25_r9/simulation_1,5873,20.994,28.75,23.194,1.0
